CONCAT,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
37719 27,2003270184,1,08/04/2003,"43,073,386","-7,612,032",1,3,27,39,OUTEIRO DE REI,4,1,0,,,60,80,10,4,,5174,445,10.0,0.0,2.5,17.5,1,1.9,9.2,9.0,960.3,958.1
37720 27,2003270191,4.5,09/04/2003,"42,935,393","-7,903,952",1,3,27,40,PALAS DE REI,4,1,1,,,220,260,12,1,,,445,7.0,0.0,1.9,12.1,33,1.4,7.8,3.2,960.9,959.4
37720 27,2003270194,1,09/04/2003,"42,772,776","-727,101",1,3,27,55,SAMOS,4,1,0,,,95,260,16,3,,439,445,7.0,0.0,1.9,12.1,33,1.4,7.8,3.2,960.9,959.4
37720 27,2003270195,2.5,09/04/2003,"42,731,815","-7,840,273",1,3,27,3,ANTAS DE ULLA,4,1,0,,,125,190,14,2,,19170,445,7.0,0.0,1.9,12.1,33,1.4,7.8,3.2,960.9,959.4
37720 27,2003270196,2,09/04/2003,"43,098,752","-732,973",1,3,27,11,CASTROVERDE,4,1,0,,,85,100,8,2,,,445,7.0,0.0,1.9,12.1,33,1.4,7.8,3.2,960.9,959.4
37725 27,2003270200,1,14/04/2003,"42,772,776","-727,101",1,3,27,55,SAMOS,4,1,0,,,110,165,7,1,,,445,11.6,4.8,4.7,18.4,16,1.1,9.4,4.1,955.8,945.5
37725 27,2003270201,24,14/04/2003,"4,278,284","-7,262,405",1,3,27,62,TRIACASTELA,4,1,0,,,280,305,19,2,63,0,445,11.6,4.8,4.7,18.4,16,1.1,9.4,4.1,955.8,945.5
37727 27,2003270202,3.5,16/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,0,,,130,175,26,4,,,445,12.2,0.0,2.6,21.8,21,1.4,7.2,10.2,966.5,962.3
37727 27,2003270206,1.5,16/04/2003,"43,464,893","-7,666,536",1,3,27,33,MURAS,4,1,0,,,140,165,5,2,,,445,12.2,0.0,2.6,21.8,21,1.4,7.2,10.2,966.5,962.3
37728 27,2003270210,2,17/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,1,,,110,125,4,1,,,445,15.2,0.5,9.6,20.8,21,0.8,6.4,2.3,970.2,966.5
37728 27,2003270211,1,17/04/2003,"42,767,312","-7,182,221",1,3,27,62,TRIACASTELA,4,1,0,,,90,130,6,0,,,445,15.2,0.5,9.6,20.8,21,0.8,6.4,2.3,970.2,966.5
37728 27,2003270212,1.5,17/04/2003,"43,059,312","-7,725,119",1,3,27,20,FRIOL,4,1,0,,,50,70,1,1,,5488,445,15.2,0.5,9.6,20.8,21,0.8,6.4,2.3,970.2,966.5
37733 27,2003270214,5,22/04/2003,"42,798,663","-7,306,363",1,3,27,26,LÁNCARA,4,1,0,,,105,120,12,3,7,5174,445,13.4,2.0,5.3,21.6,10,1.1,7.8,9.1,958.9,953.1
37733 27,2003270215,1,22/04/2003,"42,818,535","-7,273,674",1,3,27,26,LÁNCARA,4,1,0,,,90,110,6,2,,,445,13.4,2.0,5.3,21.6,10,1.1,7.8,9.1,958.9,953.1
37733 27,2003270218,1,22/04/2003,"43,154,729","-6,851,996",1,3,27,35,NEGUEIRA DE MUÑIZ,1,,0,,,215,275,16,1,,,445,13.4,2.0,5.3,21.6,10,1.1,7.8,9.1,958.9,953.1
37735 27,2003270219,2,24/04/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,1,,,120,140,4,1,,,445,12.9,1.6,9.2,16.6,21,2.5,11.1,5.0,962.5,959.0
37739 27,2003270221,80,28/04/2003,"42,911,794","-6,979,041",1,3,27,34,NAVIA DE SUARNA,4,1,0,,,500,1045,26,3,,67524,445,13.8,8.7,8.0,19.6,21,4.2,16.1,2.2,958.1,948.7
37744 27,2003270227,2,03/05/2003,"42,527,825","-7,304,861",1,3,27,50,QUIROGA,4,1,0,,,70,95,15,3,,,445,13.2,0.0,2.0,24.4,21,1.4,7.5,9.8,970.2,962.6
37745 27,2003270228,1.5,04/05/2003,"42,712,458","-7,157,166",1,3,27,45,PEDRAFITA DO CEBREIRO,4,1,0,,,125,140,21,1,,,445,14.2,2.3,6.7,21.8,22,3.1,13.3,7.2,962.9,960.1
37751 27,2003270230,3,10/05/2003,"43,330,398","-7,776,326",1,3,27,65,VILALBA,4,1,0,,,65,125,7,2,,5415,445,13.6,0.0,6.6,20.6,3,1.4,8.3,6.9,971.0,967.3
37751 27,2003270234,2.8,10/05/2003,"42,856,511","-7,926,169",1,3,27,40,PALAS DE REI,2,1,80,,,85,100,5,1,,,445,13.6,0.0,6.6,20.6,3,1.4,8.3,6.9,971.0,967.3
37753 27,2003270242,2,12/05/2003,"43,354,248","-77,266",1,3,27,65,VILALBA,2,1,80,,,50,60,9,1,,,445,13.6,0.0,7.0,20.2,24,1.4,6.7,4.6,972.5,970.1
37754 27,2003270243,5.5,13/05/2003,"42,600,775","-7,737,131",1,3,27,16,CHANTADA,4,1,1,,,150,210,16,3,,32919,445,11.8,0.0,6.7,16.9,3,2.5,9.2,10.1,973.7,972.5
37757 27,2003270250,1,16/05/2003,"43,684,591","-7,454,852",1,3,27,13,CERVO,4,1,0,,,50,65,8,1,,,445,12.8,0.1,6.7,19.0,31,1.4,5.6,4.0,966.6,963.5
37761 27,2003270256,10,20/05/2003,"42,505,186","-7,795,276",1,3,27,9,CARBALLEDO,4,1,1,,,185,215,21,4,,,445,12.5,Ip,4.5,20.5,2,1.1,7.8,10.2,978.5,976.2
37764 27,2003270261,1.8,23/05/2003,"43,505,028","-7,723,632",1,3,27,33,MURAS,2,,30,,,130,160,6,2,,10220,445,16.6,0.4,6.8,26.5,25,1.4,7.8,8.9,971.9,963.0
37769 27,2003270268,2.35,28/05/2003,"43,636,909","-7,499,651",1,3,27,25,XOVE,5,,0,,,105,205,11,1,,61,445,18.6,0.0,7.2,29.9,34,0.8,8.6,9.7,965.5,961.4
37770 27,2003270269,1,29/05/2003,"42,960,686","-7,888,839",1,3,27,40,PALAS DE REI,4,1,0,,,90,110,1,0,,,445,19.4,0.0,8.0,30.9,34,0.8,8.6,11.4,963.0,959.9
37771 27,2003270274,2,30/05/2003,"42,779,803","-7,015,748",1,3,27,12,CERVANTES,1,,0,,,205,245,19,1,,,445,18.6,0.0,10.0,27.2,33,0.6,4.4,5.6,964.3,960.9
37771 27,2003270277,12,30/05/2003,"42,852,899","-7,951,334",1,3,27,40,PALAS DE REI,4,1,0,,,225,370,22,4,,5944,445,18.6,0.0,10.0,27.2,33,0.6,4.4,5.6,964.3,960.9
37780 27,2003270282,1.25,08/06/2003,"42,823,618","-7,832,589",1,3,27,32,MONTERROSO,4,1,0,,,90,135,8,1,,2843,445,16.0,0.0,8.8,23.3,3,0.8,6.4,10.2,967.3,965.8
37783 27,2003270285,1,11/06/2003,"42,866,566","-7,883,429",1,3,27,40,PALAS DE REI,5,,0,,,95,150,13,1,,132,445,18.9,0.0,10.3,27.5,33,1.4,6.7,10.4,967.5,964.9
37785 27,2003270291,8,13/06/2003,"42,842,081","-7,820,518",1,3,27,32,MONTERROSO,4,1,0,,,180,355,23,3,,,445,21.3,0.0,14.5,28.1,30,1.4,8.3,10.7,966.9,962.9
37787 27,2003270298,1.25,15/06/2003,"4,241,176","-7,527,668",1,3,27,59,SOBER,4,,0,,,150,300,11,2,,1072,445,21.3,0.8,12.8,29.8,28,0.8,6.1,7.7,969.5,964.9
37787 27,2003270299,10,15/06/2003,"42,752,587","-7,631,189",1,3,27,42,PARADELA,4,1,0,,,295,425,24,0,,,445,21.3,0.8,12.8,29.8,28,0.8,6.1,7.7,969.5,964.9
37788 27,2003270305,3,16/06/2003,"42,563,686","-7,865,845",1,3,27,9,CARBALLEDO,4,1,0,,,135,260,6,1,,1355,445,17.9,0.0,12.4,23.4,30,1.4,7.2,6.1,966.7,965.0
37788 27,2003270308,1,16/06/2003,"42,889,883","-7,096,562",1,3,27,6,BECERREÁ,4,1,0,,,85,110,15,1,,,445,17.9,0.0,12.4,23.4,30,1.4,7.2,6.1,966.7,965.0
37788 27,2003270309,1,16/06/2003,"42,806,847","-7,743,783",1,3,27,49,PORTOMARÍN,5,,0,,,125,165,10,1,,,445,17.9,0.0,12.4,23.4,30,1.4,7.2,6.1,966.7,965.0
37790 27,2003270311,10,18/06/2003,"42,956,087","-7,015,473",1,3,27,34,NAVIA DE SUARNA,4,1,0,,,265,295,17,3,,,445,18.5,0.0,13.4,23.6,4,1.7,10.0,10.4,972.7,970.3
37791 27,2003270313,1.5,19/06/2003,"43,215,209","-7,617,942",1,3,27,15,COSPEITO,4,,0,,,210,220,8,1,,14224,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270314,1,19/06/2003,"43,016,248","-7,602,938",1,3,27,28,LUGO,4,1,0,,,120,180,13,2,,,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270317,1,19/06/2003,"43,333,485","-7,618,075",1,3,27,65,VILALBA,4,1,0,,,115,120,7,1,,,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270318,2.5,19/06/2003,"43,016,248","-7,602,938",1,3,27,28,LUGO,4,1,0,,,60,105,16,2,,,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270321,1,19/06/2003,"42,779,538","-7,518,225",1,3,27,57,SARRIA,4,1,0,,,110,150,5,1,,,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270323,3,19/06/2003,"43,061,369","-7,461,006",1,3,27,28,LUGO,4,1,0,,,65,185,5,1,,4382,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270324,15,19/06/2003,"43,087,663","-747,514",1,3,27,28,LUGO,4,1,0,,,225,375,21,3,34,41988,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270325,25,19/06/2003,"43,033,108","-7,411,348",1,3,27,11,CASTROVERDE,4,1,0,,,440,495,11,2,,24857,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270326,16.5,19/06/2003,"42,959,236","-7,531,636",1,3,27,28,LUGO,4,1,0,,,670,750,35,4,683,57361,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270327,2.5,19/06/2003,"4,301,121","-7,511,955",1,3,27,28,LUGO,4,1,0,,,210,245,9,1,,799,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37791 27,2003270328,3,19/06/2003,"43,333,485","-7,618,075",1,3,27,65,VILALBA,4,,0,,,65,115,3,2,,,445,18.4,0.0,9.0,27.9,2,1.7,10.0,11.8,972.7,968.9
37792 27,2003270334,2.5,20/06/2003,"42,847,891","-7,863,425",1,3,27,40,PALAS DE REI,4,1,0,,,210,310,17,2,,3536,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270335,3,20/06/2003,"43,401,664","-7,798,048",1,3,27,21,XERMADE,3,,20,,,145,205,7,1,,,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270336,4,20/06/2003,"42,861,003","-7,827,723",1,3,27,32,MONTERROSO,4,1,0,,,290,410,11,1,,590,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270337,1,20/06/2003,"43,196,889","-7,557,038",1,3,27,15,COSPEITO,4,,0,,,90,170,14,2,,6358,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270341,73.4,20/06/2003,"42,928,695","-7,237,171",1,3,27,901,BARALLA,4,,0,,,390,450,27,3,,,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270342,2.5,20/06/2003,"4,283,589","-7,063,312",1,3,27,12,CERVANTES,4,1,0,,,120,220,5,0,,,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270343,5.4,20/06/2003,"42,953,649","-7,188,256",1,3,27,901,BARALLA,4,1,0,,,170,225,19,2,,30268,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37792 27,2003270344,257,20/06/2003,"42,895,474","-7,230,071",1,3,27,901,BARALLA,4,1,0,,,695,2505,107,20,1134,441924,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37793 27,2003270345,9,21/06/2003,"42,527,825","-7,304,861",1,3,27,50,QUIROGA,4,1,0,,,300,500,21,6,,,445,25.8,0.0,15.4,36.1,3,0.8,6.7,11.9,964.5,960.1
37792 27,2003270349,85,20/06/2003,"42,913,933","-7,221,298",1,3,27,901,BARALLA,4,1,0,,,525,680,13,4,,110207,445,23.2,0.0,10.4,35.9,34,1.1,6.4,12.0,969.1,964.5
37793 27,2003270351,290.3,21/06/2003,"43,087,663","-747,514",1,3,27,28,LUGO,4,1,0,,1,891,1885,81,14,7782,811076,445,25.8,0.0,15.4,36.1,3,0.8,6.7,11.9,964.5,960.1
37793 27,2003270354,184.3,21/06/2003,"4,304,557","-7,382,334",1,3,27,11,CASTROVERDE,4,,0,,,865,1825,33,5,3755,1230904,445,25.8,0.0,15.4,36.1,3,0.8,6.7,11.9,964.5,960.1
37793 27,2003270359,2,21/06/2003,"42,785,893","-7,504,796",1,3,27,57,SARRIA,4,1,0,,,160,225,8,1,,,445,25.8,0.0,15.4,36.1,3,0.8,6.7,11.9,964.5,960.1
37794 27,2003270368,5.53,22/06/2003,"43,260,738","-7,621,114",1,3,27,65,VILALBA,4,1,0,,,210,300,17,7,,13,445,22.0,0.0,13.6,30.3,32,0.6,8.6,8.5,961.5,957.1
37794 27,2003270370,1,22/06/2003,"42,939,652","-7,771,751",1,3,27,23,GUNTÍN,4,1,0,,,70,95,5,1,,,445,22.0,0.0,13.6,30.3,32,0.6,8.6,8.5,961.5,957.1
37795 27,2003270371,3,23/06/2003,"43,414,894","-7,661,272",1,3,27,65,VILALBA,4,1,0,,,125,200,10,1,,,445,16.8,0.0,15.0,18.5,3,2.5,8.3,0.0,963.8,961.0
37796 27,2003270382,4,24/06/2003,"43,285,315","-7,857,459",1,3,27,22,GUITIRIZ,4,1,0,,,130,170,4,2,,,445,18.6,0.0,15.4,21.8,99,0.8,5.6,0.0,967.8,962.2
37796 27,2003270386,1,24/06/2003,"42,873,738","-7,834,999",1,3,27,40,PALAS DE REI,4,1,0,,,50,115,5,1,,,445,18.6,0.0,15.4,21.8,99,0.8,5.6,0.0,967.8,962.2
37797 27,2003270389,8.5,25/06/2003,"42,792,872","-7,716,333",1,3,27,49,PORTOMARÍN,4,1,0,,,285,430,24,7,,2077,445,18.2,Ip,13.0,23.5,3,0.8,5.8,4.5,968.9,967.7
37798 27,2003270395,2,26/06/2003,"42,505,186","-7,795,276",1,3,27,9,CARBALLEDO,4,1,0,,,95,100,11,2,,44360,445,17.0,Ip,9.4,24.7,31,0.6,6.1,5.9,968.5,966.6
37798 27,2003270399,2.4,26/06/2003,"43,138,577","-6,903,085",1,3,27,35,NEGUEIRA DE MUÑIZ,4,1,0,,,185,255,15,3,,8913,445,17.0,Ip,9.4,24.7,31,0.6,6.1,5.9,968.5,966.6
37800 27,2003270406,2.5,28/06/2003,"4,285,266","-758,875",1,3,27,23,GUNTÍN,4,1,0,,,100,210,17,2,,9465,445,19.6,1.5,9.9,29.2,19,1.4,7.5,12.3,965.8,957.9
37812 27,2003270420,2,10/07/2003,"43,354,248","-77,266",1,3,27,65,VILALBA,4,1,0,,,175,260,17,1,,,445,19.8,0.0,15.5,24.2,2,1.9,8.3,11.1,967.9,965.9
37813 27,2003270425,1.5,11/07/2003,"4,273,404","-720,225",1,3,27,62,TRIACASTELA,4,,0,,,85,230,14,1,,,445,18.4,0.0,16.3,20.4,9,2.5,12.8,0.4,967.3,966.2
37813 27,2003270427,2.5,11/07/2003,"4,254,919","-7,792,116",1,3,27,9,CARBALLEDO,2,1,90,,,76,296,27,6,,10688,445,18.4,0.0,16.3,20.4,9,2.5,12.8,0.4,967.3,966.2
37813 27,2003270428,1.5,11/07/2003,"42,894,647","-7,943,524",1,3,27,40,PALAS DE REI,5,,0,,,130,160,6,1,,2420,445,18.4,0.0,16.3,20.4,9,2.5,12.8,0.4,967.3,966.2
37814 27,2003270429,1.65,12/07/2003,"42,823,618","-7,832,589",1,3,27,32,MONTERROSO,5,,0,,,60,125,10,2,,1710,445,22.8,Ip,17.5,28.2,5,1.1,6.4,10.3,966.9,963.1
37814 27,2003270434,6,12/07/2003,"42,894,647","-7,943,524",1,3,27,40,PALAS DE REI,4,1,0,,,445,675,10,2,35,0,445,22.8,Ip,17.5,28.2,5,1.1,6.4,10.3,966.9,963.1
37814 27,2003270435,1,12/07/2003,"42,870,634","-7,143,394",1,3,27,6,BECERREÁ,4,1,0,,,175,445,3,1,,34506,445,22.8,Ip,17.5,28.2,5,1.1,6.4,10.3,966.9,963.1
37815 27,2003270436,11,13/07/2003,"42,769,892","-6,984,555",1,3,27,12,CERVANTES,4,1,0,,,290,930,36,1,,,445,17.2,Ip,15.4,19.1,31,0.3,3.9,0.0,965.5,964.1
37815 27,2003270437,6.28,13/07/2003,"43,051,032","-7,907,396",1,3,27,20,FRIOL,4,1,0,,,20,240,21,1,1099,20109,445,17.2,Ip,15.4,19.1,31,0.3,3.9,0.0,965.5,964.1
37816 27,2003270442,1,14/07/2003,"42,874,278","-7,964,244",1,3,27,40,PALAS DE REI,4,1,0,,,60,240,17,2,,,445,16.6,0.0,11.2,22.0,34,0.6,6.1,1.8,964.1,960.1
37825 27,2003270463,3,23/07/2003,"42,744,817","-7,262,233",1,3,27,55,SAMOS,4,1,0,,,160,640,16,1,,,445,18.6,0.0,13.2,24.1,30,0.8,6.1,5.1,971.5,970.5
37827 27,2003270471,2,25/07/2003,"42,596,252","-7,796,302",1,3,27,16,CHANTADA,5,,0,,,265,660,18,2,,5514,445,18.0,0.3,13.6,22.4,21,2.2,8.3,0.6,967.9,965.9
37827 27,2003270472,4.5,25/07/2003,"42,573,823","-7,851,966",1,3,27,9,CARBALLEDO,4,1,1,,,170,310,28,6,,,445,18.0,0.3,13.6,22.4,21,2.2,8.3,0.6,967.9,965.9
37834 27,2003270492,5,01/08/2003,"42,830,337","-701,308",1,3,27,12,CERVANTES,4,1,0,,,145,175,4,2,,,445,23.2,0.0,14.8,31.6,2,0.8,4.7,9.5,967.1,965.4
37834 27,2003270493,60,01/08/2003,"43,020,702","-7,011,675",1,3,27,34,NAVIA DE SUARNA,4,1,0,,,1305,1740,18,5,,,445,23.2,0.0,14.8,31.6,2,0.8,4.7,9.5,967.1,965.4
37836 27,2003270500,17.5,03/08/2003,"42,527,825","-7,304,861",1,3,27,50,QUIROGA,4,1,0,,,555,1070,82,13,,27411,445,26.1,0.0,16.8,35.4,24,0.8,7.2,8.4,966.9,961.8
37836 27,2003270501,5,03/08/2003,"42,527,825","-7,304,861",1,3,27,50,QUIROGA,4,1,0,,,300,725,57,10,,3977,445,26.1,0.0,16.8,35.4,24,0.8,7.2,8.4,966.9,961.8
37836 27,2003270502,8,03/08/2003,"42,434,215","-7,232,924",1,3,27,52,RIBAS DE SIL,4,,0,,,160,245,37,10,132,8040,445,26.1,0.0,16.8,35.4,24,0.8,7.2,8.4,966.9,961.8
37836 27,2003270504,12.4,03/08/2003,"43,312,477","-7,893,635",1,3,27,22,GUITIRIZ,4,1,0,,,270,510,53,8,,,445,26.1,0.0,16.8,35.4,24,0.8,7.2,8.4,966.9,961.8
37836 27,2003270506,2.5,03/08/2003,"4,314,571","-7,508,155",1,3,27,10,CASTRO DE REI,4,,0,,,130,225,12,4,,6085,445,26.1,0.0,16.8,35.4,24,0.8,7.2,8.4,966.9,961.8
37837 27,2003270518,2.5,04/08/2003,"42,807,996","-7,436,386",1,3,27,57,SARRIA,4,1,0,,,75,300,18,4,,,445,25.5,0.0,15.5,35.5,21,0.6,7.5,10.9,968.3,964.1
37838 27,2003270523,1,05/08/2003,"42,719,936","-7,401,301",1,3,27,57,SARRIA,4,,0,,,75,150,11,3,31,0,445,24.8,0.0,15.0,34.5,3,0.6,5.3,10.5,970.3,967.5
37838 27,2003270524,2,05/08/2003,"43,006,712","-7,857,912",1,3,27,20,FRIOL,4,,0,,,115,315,24,5,,8653,445,24.8,0.0,15.0,34.5,3,0.6,5.3,10.5,970.3,967.5
37839 27,2003270532,2,06/08/2003,"42,834,589","-7,269,924",1,3,27,26,LÁNCARA,4,1,0,,,330,570,39,4,,,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37839 27,2003270537,2.51,06/08/2003,"43,244,896","-753,536",1,3,27,15,COSPEITO,4,1,0,,,45,195,6,1,,44,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37839 27,2003270540,1.8,06/08/2003,"43,354,248","-77,266",1,3,27,65,VILALBA,4,,0,,,65,175,19,2,,2022,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37839 27,2003270543,30,06/08/2003,"42,440,316","-7,632,269",1,3,27,59,SOBER,2,1,90,,,305,555,65,18,40,5329,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37839 27,2003270544,2,06/08/2003,"42,769,892","-6,984,555",1,3,27,12,CERVANTES,4,1,0,,,140,415,22,5,,1300,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37839 27,2003270548,1.5,06/08/2003,"43,089,182","-7,814,755",1,3,27,20,FRIOL,4,1,0,,,90,150,17,2,,,445,25.6,0.0,15.0,36.3,2,0.3,5.6,10.0,970.5,968.5
37840 27,2003270549,1.5,07/08/2003,"43,098,274","-7,888,026",1,3,27,20,FRIOL,4,1,0,,,105,132,7,2,,,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270553,2,07/08/2003,"4,273,404","-720,225",1,3,27,62,TRIACASTELA,4,,0,,,115,205,19,2,58,0,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270555,15,07/08/2003,"43,154,729","-6,851,996",1,3,27,35,NEGUEIRA DE MUÑIZ,4,1,0,,,270,430,58,8,,,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270558,25,07/08/2003,"42,753,461","-7,572,246",1,3,27,42,PARADELA,4,,0,,,455,515,22,10,10,369277,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270559,1,07/08/2003,"42,574,788","-7,246,237",1,3,27,17,FOLGOSO DO COUREL,1,,0,,,100,230,43,8,,1900,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270565,8,07/08/2003,"42,752,587","-7,631,189",1,3,27,42,PARADELA,4,1,0,,,760,1355,21,7,,,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37840 27,2003270566,1,07/08/2003,"42,775,553","-7,318,997",1,3,27,55,SAMOS,4,1,0,,,70,220,11,4,16,0,445,26.6,0.0,14.9,38.2,32,0.3,4.7,10.1,968.7,965.5
37841 27,2003270568,1.5,08/08/2003,"42,798,828","-7,774,981",1,3,27,32,MONTERROSO,4,,0,,,120,210,20,3,,,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270570,40,08/08/2003,"42,798,663","-7,306,363",1,3,27,26,LÁNCARA,4,1,0,,,680,1020,64,10,245,10538,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270577,2,08/08/2003,"42,853,637","-7,275,512",1,3,27,901,BARALLA,1,,0,,,75,280,16,7,,,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270582,4.78,08/08/2003,"42,991,224","-7,145,986",1,3,27,4,BALEIRA,1,1,0,,,165,510,29,4,,5863,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270585,6,08/08/2003,"42,533,374","-778,425",1,3,27,9,CARBALLEDO,4,1,0,,,256,420,21,4,,40077,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270586,1.5,08/08/2003,"42,542,637","-7,469,172",1,3,27,31,MONFORTE DE LEMOS,4,,0,,,135,340,11,2,,,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270587,05.01,08/08/2003,"42,527,825","-7,304,861",1,3,27,50,QUIROGA,4,1,0,,,165,470,28,6,143,102,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270588,1.5,08/08/2003,"42,808,957","-7,662,993",1,3,27,49,PORTOMARÍN,4,1,0,,,65,200,9,2,,6208,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37842 27,2003270591,2,09/08/2003,"42,775,553","-7,318,997",1,3,27,55,SAMOS,4,1,0,,,110,230,7,2,,,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37841 27,2003270593,1.5,08/08/2003,"43,322,492","-750,851",1,3,27,1,ABADÍN,4,1,0,,,110,125,9,1,,4262,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270594,4,08/08/2003,"43,316,116","-7,561,903",1,3,27,65,VILALBA,4,,0,,,185,210,22,3,,,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270595,19,08/08/2003,"42,934,679","-7,279,502",1,3,27,901,BARALLA,4,1,0,,,355,370,37,3,,583893,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37841 27,2003270596,1.5,08/08/2003,"42,769,892","-6,984,555",1,3,27,12,CERVANTES,1,,0,,,150,305,12,0,,,445,26.3,0.0,14.4,38.2,2,0.6,5.6,11.8,966.5,964.1
37842 27,2003270597,23,09/08/2003,"42,991,224","-7,145,986",1,3,27,4,BALEIRA,4,1,0,,,445,1090,32,5,,,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37842 27,2003270598,3.5,09/08/2003,"43,187,533","-7,840,419",1,3,27,22,GUITIRIZ,4,1,0,,,150,260,10,2,,,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37842 27,2003270603,1,09/08/2003,"43,089,182","-7,814,755",1,3,27,20,FRIOL,6,1,0,,,100,245,1,4,70,0,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37842 27,2003270604,2,09/08/2003,"43,306,834","-7,600,529",1,3,27,65,VILALBA,4,1,0,,,60,285,13,3,,,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37842 27,2003270607,15,09/08/2003,"42,500,629","-733,691",1,3,27,50,QUIROGA,4,,0,,,275,605,64,19,1352,64462,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
37842 27,2003270608,2,09/08/2003,"43,088,085","-7,741,551",1,3,27,20,FRIOL,4,1,0,,,135,325,24,8,250,2036,445,24.8,0.0,11.7,37.8,36,0.8,7.5,11.7,966.5,963.5
